Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
coap-con,16,1,50kbit,10%,500ms,500,100.0,510.6999635696411,16.33706315092931,128.0,1765111158.029548
coap-con,16,1,100kbit,0%,0ms,0,100.0,7.799983024597168,13.130146121930677,128.0,1765111177.5957649
coap-con,16,1,100kbit,0%,20ms,20,100.0,30.1999568939209,12.813207932381607,128.0,1765111197.134309
coap-con,16,1,100kbit,0%,100ms,100,100.0,108.50002765655518,15.00555531125568,128.0,1765111216.750499
coap-con,16,1,100kbit,0%,500ms,500,100.0,510.50004959106445,19.569028989974935,128.0,1765111236.368286
coap-con,16,1,100kbit,1%,0ms,0,100.0,13.99998664855957,14.779881126278854,128.0,1765111256.072482
coap-con,16,1,100kbit,1%,20ms,20,100.0,28.399968147277832,16.077556322694498,128.0,1765111275.710579
coap-con,16,1,100kbit,1%,100ms,100,100.0,109.29996967315674,15.070566441695918,128.0,1765111295.314604
coap-con,16,1,100kbit,1%,500ms,500,100.0,512.5999689102173,15.159871132325039,128.0,1765111314.8987122
coap-con,16,1,100kbit,5%,0ms,0,100.0,7.299995422363281,13.703607853961044,128.0,1765111334.559944
coap-con,16,1,100kbit,5%,20ms,20,100.0,28.70001792907715,14.922418726594604,128.0,1765111354.225046
coap-con,16,1,100kbit,5%,100ms,100,100.0,111.29999160766602,21.807532915924494,128.0,1765111374.059795
coap-con,16,1,100kbit,5%,500ms,500,100.0,1269.100022315979,1229.6993843004202,128.0,1765111393.800682
coap-con,16,1,100kbit,10%,0ms,0,100.0,289.59999084472656,886.4299583389884,128.0,1765111413.6208482
coap-con,16,1,100kbit,10%,20ms,20,100.0,306.9999933242798,860.6122031712221,128.0,1765111433.5216918
coap-con,16,1,100kbit,10%,100ms,100,100.0,110.40000915527344,18.933813688766197,128.0,1765111453.182884
coap-con,16,1,100kbit,10%,500ms,500,100.0,971.6999769210815,965.7092429578686,128.0,1765111472.93534
coap-con,16,1,250kbit,0%,0ms,0,100.0,9.000015258789062,16.733189322257765,128.0,1765111492.592226
coap-con,16,1,250kbit,0%,20ms,20,100.0,29.09998893737793,17.246197911630613,128.0,1765111512.372514
coap-con,16,1,250kbit,0%,100ms,100,100.0,109.99999046325684,15.2752152040154,128.0,1765111532.0231261
coap-con,16,1,250kbit,0%,500ms,500,100.0,509.20002460479736,14.420640733963863,128.0,1765111551.7428539
coap-con,16,1,250kbit,1%,0ms,0,100.0,242.8999900817871,742.2716653122247,128.0,1765111571.4984488
coap-con,16,1,250kbit,1%,20ms,20,100.0,29.09998893737793,16.346608021510193,128.0,1765111591.197071
coap-con,16,1,250kbit,1%,100ms,100,100.0,111.90001964569092,23.477864122337163,128.0,1765111610.736777
coap-con,16,1,250kbit,1%,500ms,500,100.0,760.1999998092651,774.7331828100315,128.0,1765111630.313139
coap-con,16,1,250kbit,5%,0ms,0,100.0,6.300020217895508,15.011476134124193,128.0,1765111649.998197
coap-con,16,1,250kbit,5%,20ms,20,100.0,29.799962043762207,15.490499361947826,128.0,1765111669.406768
coap-con,16,1,250kbit,5%,100ms,100,100.0,404.6000003814697,917.5639858540384,128.0,1765111689.5339808
coap-con,16,1,250kbit,5%,500ms,500,100.0,740.2999877929688,724.7268662944155,128.0,1765111708.77245
coap-con,16,1,250kbit,10%,0ms,0,100.0,224.20001029968262,681.8098223294629,128.0,1765111728.4590452
coap-con,16,1,250kbit,10%,20ms,20,100.0,521.0000038146973,1030.128929992393,128.0,1765111748.2865012
coap-con,16,1,250kbit,10%,100ms,100,90.0,375.44443872239856,797.2529312471181,115.2,1765111767.958283
coap-con,16,1,250kbit,10%,500ms,500,100.0,510.29999256134033,21.01346828472055,128.0,1765111787.775878
