Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
coap-non,16,1,250kbit,5%,0ms,0,90.0,7.777876324123806,15.180393014416655,115.2,1765111645.616168
coap-non,16,1,250kbit,5%,20ms,20,90.0,34.33333502875434,31.784412090557318,115.2,1765111665.556212
coap-non,16,1,250kbit,5%,100ms,100,100.0,116.39997959136963,30.529429611467776,128.0,1765111685.66607
coap-non,16,1,250kbit,5%,500ms,500,90.0,508.77777735392254,15.530408719740349,115.2,1765111705.303364
coap-non,16,1,250kbit,10%,0ms,0,70.0,8.285692759922572,16.69046879932024,89.6,1765111724.86046
coap-non,16,1,250kbit,10%,20ms,20,100.0,29.399991035461426,17.147751821537213,128.0,1765111744.650124
coap-non,16,1,250kbit,10%,100ms,100,100.0,108.79998207092285,18.048036651696947,128.0,1765111764.270117
coap-non,16,1,250kbit,10%,500ms,500,90.0,505.1110850440131,4.166676205595333,115.2,1765111784.2086651
coap-non,16,1,1mbit,0%,0ms,0,100.0,21.400022506713864,57.16292154713018,128.0,1765111804.134203
coap-non,16,1,1mbit,0%,20ms,20,100.0,31.099987030029297,15.91958496102626,128.0,1765111823.3586931
coap-non,16,1,1mbit,0%,100ms,100,100.0,107.69996643066406,15.95859884751402,128.0,1765111843.0374122
coap-non,16,1,1mbit,0%,500ms,500,100.0,513.0000114440918,23.060246588352857,128.0,1765111863.247253
coap-non,16,1,1mbit,1%,0ms,0,100.0,7.699990272521973,18.055790883808204,128.0,1765111882.841483
coap-non,16,1,1mbit,1%,20ms,20,100.0,28.799986839294434,17.364024142043224,128.0,1765111902.448066
coap-non,16,1,1mbit,1%,100ms,100,100.0,110.19997596740723,18.377508320919215,128.0,1765111922.218017
coap-non,16,1,1mbit,1%,500ms,500,100.0,509.30004119873047,16.885603180516892,128.0,1765111942.024349
coap-non,16,1,1mbit,5%,0ms,0,100.0,6.299948692321777,14.337589742608428,128.0,1765111961.7484422
coap-non,16,1,1mbit,5%,20ms,20,100.0,30.700016021728516,16.255246202485026,128.0,1765111981.478113
coap-non,16,1,1mbit,5%,100ms,100,90.0,108.77776145935059,17.78182200041977,115.2,1765112001.051082
coap-non,16,1,1mbit,5%,500ms,500,100.0,510.599946975708,19.517526758878777,128.0,1765112020.253597
coap-non,16,1,1mbit,10%,0ms,0,90.0,18.666691250271267,35.046412469115886,115.2,1765112039.97892
coap-non,16,1,1mbit,10%,20ms,20,100.0,28.69999408721924,15.290169515145136,128.0,1765112059.594053
coap-non,16,1,1mbit,10%,100ms,100,90.0,108.77776145935059,15.864807363149529,115.2,1765112079.2393181
coap-non,16,1,1mbit,10%,500ms,500,80.0,520.1249718666077,23.209873852343247,102.4,1765112098.971234
coap-non,16,10,50kbit,0%,0ms,0,100.0,2.2500109672546387,7.514798021165364,1280.0,1765112118.818527
coap-non,16,10,50kbit,0%,20ms,20,100.0,23.79000186920166,8.964915118013504,1280.0,1765112138.8131578
coap-non,16,10,50kbit,0%,100ms,100,100.0,105.21999597549438,8.638146520791253,1280.0,1765112159.05626
coap-non,16,10,50kbit,0%,500ms,500,100.0,504.3100094795227,7.4612772060564465,1280.0,1765112178.951848
coap-non,16,10,50kbit,1%,0ms,0,97.0,2.2268147812676182,5.028047790170358,1241.6,1765112198.3897989
coap-non,16,10,50kbit,1%,20ms,20,98.0,23.642863546098983,6.943432571758497,1254.4,1765112218.146144
coap-non,16,10,50kbit,1%,100ms,100,99.0,102.9494892467152,5.911530661040858,1267.2,1765112237.997647
coap-non,16,10,50kbit,1%,500ms,500,99.0,502.8686908760456,5.913737605056774,1267.2,1765112257.836142
coap-non,16,10,50kbit,5%,0ms,0,97.0,3.0928125086518907,5.981034390276325,1241.6,1765112277.7552378
coap-non,16,10,50kbit,5%,20ms,20,97.0,24.154631132932053,6.919698803788108,1241.6,1765112297.725543
coap-non,16,10,50kbit,5%,100ms,100,97.0,103.0309347762275,6.069825137303236,1241.6,1765112317.5130339
