Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
zenoh-best-effort,16,1,100kbit,10%,0ms,0,90.0,1.3333426581488714,2.5494730379762878,115.2,1765110798.484499
zenoh-best-effort,16,1,100kbit,10%,20ms,20,90.0,50.22223790486654,83.17720914203404,115.2,1765110815.4271328
zenoh-best-effort,16,1,50kbit,0%,0ms,0,100.0,2.3000240325927734,4.473406762730484,128.0,1765110856.084477
zenoh-best-effort,16,1,50kbit,0%,20ms,20,100.0,26.69999599456787,7.008678993559285,128.0,1765110875.390892
zenoh-best-effort,16,1,50kbit,0%,100ms,100,90.0,103.77772649129231,3.9615650043841257,115.2,1765110893.1502578
zenoh-best-effort,16,1,50kbit,0%,500ms,500,60.0,503.6666790644328,3.6148566408569582,76.8,1765110912.359933
zenoh-best-effort,16,1,50kbit,1%,0ms,0,100.0,22.000026702880863,67.81515243045632,128.0,1765110928.961535
zenoh-best-effort,16,1,50kbit,1%,20ms,20,100.0,23.399996757507324,2.988843051669142,128.0,1765110946.7918248
zenoh-best-effort,16,1,50kbit,1%,100ms,100,90.0,105.99997308519151,10.571210441459106,115.2,1765110964.7388659
zenoh-best-effort,16,1,50kbit,1%,500ms,500,60.0,503.1667153040568,3.4302289981889085,76.8,1765110983.746999
zenoh-best-effort,16,1,50kbit,5%,0ms,0,100.0,2.1000146865844727,3.9285286409648505,128.0,1765111000.2127721
zenoh-best-effort,16,1,50kbit,5%,20ms,20,100.0,73.50001335144043,103.16466880597147,128.0,1765111017.115454
zenoh-best-effort,16,1,50kbit,5%,100ms,100,90.0,103.77775298224554,4.630793657396846,115.2,1765111034.321137
zenoh-best-effort,16,1,50kbit,5%,500ms,500,60.0,904.5000473658243,983.4725197322061,76.8,1765111052.7809439
zenoh-best-effort,16,1,50kbit,10%,0ms,0,100.0,1.600027084350586,2.0110716518282326,128.0,1765111069.748599
zenoh-best-effort,16,1,50kbit,10%,20ms,20,100.0,73.89998435974121,104.87073348713902,128.0,1765111087.570938
zenoh-best-effort,16,1,50kbit,10%,100ms,100,90.0,152.77777777777777,150.48565691750417,115.2,1765111104.7089112
zenoh-best-effort,16,1,50kbit,10%,500ms,500,40.0,504.75001335144043,6.184602105395687,51.2,1765111122.6927722
zenoh-best-effort,16,1,100kbit,0%,0ms,0,100.0,1.9999504089355469,3.5589839855267726,128.0,1765111139.481972
zenoh-best-effort,16,1,100kbit,0%,20ms,20,100.0,23.49998950958252,3.566842420659984,128.0,1765111156.1358569
zenoh-best-effort,16,1,100kbit,0%,100ms,100,90.0,103.88888253106012,2.847957605972174,115.2,1765111173.2049642
zenoh-best-effort,16,1,100kbit,0%,500ms,500,60.0,506.0000419616699,3.521406054712624,76.8,1765111192.2165189
zenoh-best-effort,16,1,100kbit,1%,0ms,0,100.0,1.7999887466430664,2.9363657691828937,128.0,1765111208.646562
zenoh-best-effort,16,1,100kbit,1%,20ms,20,100.0,23.199963569641113,2.5298293506941896,128.0,1765111225.3666828
zenoh-best-effort,16,1,100kbit,1%,100ms,100,90.0,102.88890202840169,2.8037483361546722,115.2,1765111242.539201
zenoh-best-effort,16,1,100kbit,1%,500ms,500,60.0,505.66665331522626,7.118054313074276,76.8,1765111262.023801
zenoh-best-effort,16,1,100kbit,5%,0ms,0,100.0,1.2000083923339844,2.097607109986282,128.0,1765111278.815726
zenoh-best-effort,16,1,100kbit,5%,20ms,20,100.0,24.000000953674316,5.01109507215936,128.0,1765111295.635701
zenoh-best-effort,16,1,100kbit,5%,100ms,100,90.0,159.88887680901422,166.962164945267,115.2,1765111312.818123
zenoh-best-effort,16,1,100kbit,5%,500ms,500,60.0,672.1667051315308,410.4608960447316,76.8,1765111331.441393
zenoh-best-effort,16,1,100kbit,10%,0ms,0,100.0,43.69997978210449,88.22457995748657,128.0,1765111347.881081
zenoh-best-effort,16,1,100kbit,10%,20ms,20,90.0,23.000001907348633,2.872291036682751,115.2,1765111364.510206
zenoh-best-effort,16,1,100kbit,10%,100ms,100,90.0,105.11112213134766,5.372247218640006,115.2,1765111383.2557251
zenoh-best-effort,16,1,100kbit,10%,500ms,500,60.0,506.3333511352539,10.152134784182518,76.8,1765111402.457869
zenoh-best-effort,16,1,250kbit,0%,0ms,0,100.0,1.3999700546264648,2.3664036863952447,128.0,1765111419.2200341
zenoh-best-effort,16,1,250kbit,0%,20ms,20,100.0,25.39999485015869,4.7187247781658614,128.0,1765111435.901742
zenoh-best-effort,16,1,250kbit,0%,100ms,100,90.0,104.11106215582953,4.013837932527674,115.2,1765111453.146789
zenoh-best-effort,16,1,250kbit,0%,500ms,500,60.0,503.5001039505005,3.7282879243531877,76.8,1765111472.204857
zenoh-best-effort,16,1,250kbit,1%,0ms,0,100.0,1.9999504089355469,1.9436460544790588,128.0,1765111488.810998
zenoh-best-effort,16,1,250kbit,1%,20ms,20,100.0,22.899961471557617,3.6651659939184946,128.0,1765111505.592631
zenoh-best-effort,16,1,250kbit,1%,100ms,100,80.0,104.49999570846558,3.9278974686157615,102.4,1765111522.924802
zenoh-best-effort,16,1,250kbit,1%,500ms,500,60.0,504.66668605804443,4.179296461719803,76.8,1765111541.540262
zenoh-best-effort,16,1,250kbit,5%,0ms,0,100.0,44.0000057220459,87.55818999582353,128.0,1765111558.3367062
zenoh-best-effort,16,1,250kbit,5%,20ms,20,100.0,24.299955368041992,4.66786145014908,128.0,1765111575.204843
zenoh-best-effort,16,1,250kbit,5%,100ms,100,90.0,157.22219149271646,159.69336263836792,115.2,1765111592.6563962
zenoh-best-effort,16,1,250kbit,5%,500ms,500,60.0,503.3332904179891,2.6584385165942335,76.8,1765111611.6464791
zenoh-best-effort,16,1,250kbit,10%,0ms,0,100.0,2.599978446960449,3.533906966415901,128.0,1765111628.727377
zenoh-best-effort,16,1,250kbit,10%,20ms,20,90.0,306.1110708448622,733.0157443677465,115.2,1765111645.789494
zenoh-best-effort,16,1,250kbit,10%,100ms,100,90.0,155.5555396609836,158.44875829135898,115.2,1765111663.209126
zenoh-best-effort,16,1,250kbit,10%,500ms,500,60.0,505.83334763844806,7.0545371124939145,76.8,1765111686.189651
zenoh-best-effort,16,1,1mbit,0%,0ms,0,100.0,1.1999845504760742,2.097609635176073,128.0,1765111702.666086
zenoh-best-effort,16,1,1mbit,0%,20ms,20,100.0,23.399996757507324,5.211131305618478,128.0,1765111719.5022879
zenoh-best-effort,16,1,1mbit,0%,100ms,100,90.0,103.66667641533746,4.358902081044778,115.2,1765111736.969623
zenoh-best-effort,16,1,1mbit,0%,500ms,500,60.0,503.3332904179891,2.503422697989731,76.8,1765111755.966914
zenoh-best-effort,16,1,1mbit,1%,0ms,0,100.0,1.199960708618164,2.0976121600617224,128.0,1765111772.3861609
zenoh-best-effort,16,1,1mbit,1%,20ms,20,100.0,22.899961471557617,2.6012744710954046,128.0,1765111789.309021
zenoh-best-effort,16,1,1mbit,1%,100ms,100,90.0,102.33338673909505,1.7320801285203993,115.2,1765111806.47783
zenoh-best-effort,16,1,1mbit,1%,500ms,500,60.0,504.8333406448364,3.544927920169923,76.8,1765111825.5443819
zenoh-best-effort,16,1,1mbit,5%,0ms,0,100.0,1.1999845504760742,2.097609635176073,128.0,1765111842.309491
zenoh-best-effort,16,1,1mbit,5%,20ms,20,100.0,31.800007820129395,23.044877306336037,128.0,1765111859.704659
zenoh-best-effort,16,1,1mbit,5%,100ms,100,90.0,104.88888952467177,5.254603422088743,115.2,1765111877.537004
zenoh-best-effort,16,1,1mbit,5%,500ms,500,60.0,502.0000139872233,2.9664251304479885,76.8,1765111896.0864892
zenoh-best-effort,16,1,1mbit,10%,0ms,0,90.0,25.888919830322262,69.10399254707082,115.2,1765111913.183685
zenoh-best-effort,16,1,1mbit,10%,20ms,20,90.0,52.555508083767364,86.9009558062258,115.2,1765111930.413153
zenoh-best-effort,16,1,1mbit,10%,100ms,100,90.0,161.77776124742297,171.5180485006482,115.2,1765111947.554399
zenoh-best-effort,16,1,1mbit,10%,500ms,500,60.0,2780.1667054494224,1871.2958764486164,76.8,1765111969.307866
zenoh-best-effort,16,10,50kbit,0%,0ms,0,99.0,0.565658916126598,0.991419286357738,1267.2,1765111985.90814
