Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
mqtt-qos0,16,1,100kbit,5%,0ms,0,100.0,43.400001525878906,88.3542554667842,128.0,1765110800.179395
mqtt-qos0,16,1,100kbit,5%,20ms,20,100.0,22.300004959106445,1.5670192381685166,128.0,1765110817.4083998
mqtt-qos0,16,1,50kbit,0%,0ms,0,100.0,2.0000457763671875,1.2472561741153971,128.0,1765110859.310453
mqtt-qos0,16,1,50kbit,0%,20ms,20,100.0,27.100038528442383,7.63693699341062,128.0,1765110880.152412
mqtt-qos0,16,1,50kbit,0%,100ms,100,100.0,104.00002002716064,1.9436596824710886,128.0,1765110901.0325341
mqtt-qos0,16,1,50kbit,0%,500ms,500,100.0,551.5999794006348,18.361768592851483,128.0,1765110922.731534
mqtt-qos0,16,1,50kbit,1%,0ms,0,100.0,14.499998092651367,39.192519871544995,128.0,1765110942.801246
mqtt-qos0,16,1,50kbit,1%,20ms,20,100.0,24.300026893615723,4.217655149083949,128.0,1765110966.266494
mqtt-qos0,16,1,50kbit,1%,100ms,100,100.0,103.29997539520264,2.311799467764046,128.0,1765110985.956435
mqtt-qos0,16,1,50kbit,1%,500ms,500,100.0,542.8000211715698,11.914494307440885,128.0,1765111007.713525
mqtt-qos0,16,1,50kbit,5%,0ms,0,100.0,23.200035095214844,65.99627287976884,128.0,1765111027.590724
mqtt-qos0,16,1,50kbit,5%,20ms,20,100.0,23.10004234313965,1.969236866385735,128.0,1765111047.2491221
mqtt-qos0,16,1,50kbit,5%,100ms,100,100.0,175.4999876022339,231.37575968524158,128.0,1765111067.945067
mqtt-qos0,16,1,50kbit,5%,500ms,500,100.0,1114.400029182434,795.3771428630998,128.0,1765111090.823552
mqtt-qos0,16,1,50kbit,10%,0ms,0,100.0,22.700047492980957,64.76975272693865,128.0,1765111110.5971909
mqtt-qos0,16,1,50kbit,10%,20ms,20,100.0,22.60003089904785,1.7126972840957815,128.0,1765111130.2974432
mqtt-qos0,16,1,50kbit,10%,100ms,100,100.0,157.89999961853027,137.6868223831373,128.0,1765111154.402695
mqtt-qos0,16,1,50kbit,10%,500ms,500,100.0,2069.0999507904053,1380.4661705589976,128.0,1765111175.653771
mqtt-qos0,16,1,100kbit,0%,0ms,0,100.0,2.299976348876953,1.8885402073298778,128.0,1765111195.236026
mqtt-qos0,16,1,100kbit,0%,20ms,20,100.0,23.399996757507324,2.170481471639371,128.0,1765111214.8885162
mqtt-qos0,16,1,100kbit,0%,100ms,100,100.0,103.00002098083496,2.4494960600281246,128.0,1765111234.8411698
mqtt-qos0,16,1,100kbit,0%,500ms,500,100.0,548.8999366760254,16.2716769852655,128.0,1765111256.481144
mqtt-qos0,16,1,100kbit,1%,0ms,0,100.0,1.8000364303588867,2.6162058641742805,128.0,1765111276.050323
mqtt-qos0,16,1,100kbit,1%,20ms,20,100.0,22.799968719482422,1.475741095111924,128.0,1765111295.6877592
mqtt-qos0,16,1,100kbit,1%,100ms,100,100.0,106.79998397827148,3.794784863865493,128.0,1765111315.7002409
mqtt-qos0,16,1,100kbit,1%,500ms,500,100.0,569.599986076355,24.097979687944953,128.0,1765111337.328189
mqtt-qos0,16,1,100kbit,5%,0ms,0,100.0,1.7000198364257812,2.057496510044572,128.0,1765111356.856868
mqtt-qos0,16,1,100kbit,5%,20ms,20,100.0,54.60002422332764,79.16958225278617,128.0,1765111376.380003
mqtt-qos0,16,1,100kbit,5%,100ms,100,100.0,104.6999454498291,2.584114334442801,128.0,1765111396.499907
mqtt-qos0,16,1,100kbit,5%,500ms,500,100.0,744.3000316619873,364.5508223748721,128.0,1765111418.2625349
mqtt-qos0,16,1,100kbit,10%,0ms,0,100.0,236.19999885559082,541.9609425755372,128.0,1765111438.075409
mqtt-qos0,16,1,100kbit,10%,20ms,20,100.0,73.9999771118164,107.80537091310967,128.0,1765111457.8217459
mqtt-qos0,16,1,100kbit,10%,100ms,100,100.0,152.99997329711914,155.32405306964083,128.0,1765111477.891331
mqtt-qos0,16,1,100kbit,10%,500ms,500,100.0,1649.2000102996826,967.4627254797409,128.0,1765111499.5906072
mqtt-qos0,16,1,250kbit,0%,0ms,0,100.0,1.7000198364257812,1.5670395245566209,128.0,1765111519.235541
mqtt-qos0,16,1,250kbit,0%,20ms,20,100.0,22.800016403198242,1.686535800013299,128.0,1765111538.925869
mqtt-qos0,16,1,250kbit,0%,100ms,100,100.0,103.99999618530273,5.163957481904196,128.0,1765111558.966002
mqtt-qos0,16,1,250kbit,0%,500ms,500,100.0,555.0999879837036,18.02126715885526,128.0,1765111580.661103
mqtt-qos0,16,1,250kbit,1%,0ms,0,100.0,22.00002670288086,65.02819630970548,128.0,1765111600.304713
mqtt-qos0,16,1,250kbit,1%,20ms,20,100.0,50.00002384185791,78.8317175438878,128.0,1765111620.178049
mqtt-qos0,16,1,250kbit,1%,100ms,100,100.0,103.00004482269287,2.9439318794044,128.0,1765111640.350794
mqtt-qos0,16,1,250kbit,1%,500ms,500,100.0,732.200026512146,319.3711930601451,128.0,1765111661.910757
mqtt-qos0,16,1,250kbit,5%,0ms,0,100.0,5.800008773803711,4.984365034466008,128.0,1765111682.222521
mqtt-qos0,16,1,250kbit,5%,20ms,20,100.0,48.09997081756592,80.09641939336414,128.0,1765111701.931307
mqtt-qos0,16,1,250kbit,5%,100ms,100,100.0,103.30007076263428,2.7100030008144413,128.0,1765111722.912677
mqtt-qos0,16,1,250kbit,5%,500ms,500,100.0,1596.0999727249146,1018.416004128549,128.0,1765111744.6817532
mqtt-qos0,16,1,250kbit,10%,0ms,0,100.0,1.2000322341918945,1.549217855942117,128.0,1765111764.268789
mqtt-qos0,16,1,250kbit,10%,20ms,20,100.0,73.59998226165771,107.50320521348121,128.0,1765111784.238334
mqtt-qos0,16,1,250kbit,10%,100ms,100,100.0,158.5000514984131,167.1288633975826,128.0,1765111805.2612638
mqtt-qos0,16,1,250kbit,10%,500ms,500,100.0,905.7999610900879,722.1335023831709,128.0,1765111830.8200388
mqtt-qos0,16,1,1mbit,0%,0ms,0,100.0,2.599954605102539,3.687847884443546,128.0,1765111850.5893161
mqtt-qos0,16,1,1mbit,0%,20ms,20,100.0,22.099971771240234,1.1005070182475125,128.0,1765111870.447994
mqtt-qos0,16,1,1mbit,0%,100ms,100,100.0,103.40001583099365,3.025788159571254,128.0,1765111890.079054
mqtt-qos0,16,1,1mbit,0%,500ms,500,100.0,551.8000364303589,18.084994737678166,128.0,1765111911.7935739
mqtt-qos0,16,1,1mbit,1%,0ms,0,100.0,1.6999006271362305,1.059330641352794,128.0,1765111931.4825332
mqtt-qos0,16,1,1mbit,1%,20ms,20,100.0,23.800015449523926,2.936335094951718,128.0,1765111951.1260312
mqtt-qos0,16,1,1mbit,1%,100ms,100,100.0,104.50003147125244,3.3747454586155956,128.0,1765111971.1761868
mqtt-qos0,16,1,1mbit,1%,500ms,500,100.0,541.100001335144,12.087130192085418,128.0,1765111992.514097
