Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
mqtt-qos2,16,1,100kbit,1%,500ms,500,100.0,3315.0999784469604,423.804025165429,128.0,1765110809.55992
mqtt-qos2,16,1,100kbit,5%,0ms,0,30.0,72.99995422363281,114.35468544579045,38.4,1765110817.766287
mqtt-qos2,16,1,50kbit,0%,0ms,0,100.0,2.1000146865844727,1.7288422089936935,128.0,1765110859.461813
mqtt-qos2,16,1,50kbit,0%,20ms,20,100.0,91.19997024536133,63.86404356036507,128.0,1765110880.718251
mqtt-qos2,16,1,50kbit,0%,100ms,100,100.0,310.40000915527344,6.769254511674813,128.0,1765110901.213652
mqtt-qos2,16,1,50kbit,0%,500ms,500,100.0,3316.200041770935,424.1181392795565,128.0,1765110922.8579662
mqtt-qos2,16,1,50kbit,1%,0ms,0,100.0,32.69996643066406,65.86698375997229,128.0,1765110943.0497081
mqtt-qos2,16,1,50kbit,1%,20ms,20,100.0,91.19999408721924,77.67569160858723,128.0,1765110965.2410822
mqtt-qos2,16,1,50kbit,1%,100ms,100,100.0,393.7999725341797,180.65482203355776,128.0,1765110985.107216
mqtt-qos2,16,1,50kbit,1%,500ms,500,100.0,3324.600028991699,427.25386261012807,128.0,1765111006.5782678
mqtt-qos2,16,1,50kbit,5%,0ms,0,100.0,44.499993324279785,89.64160983772149,128.0,1765111026.49497
mqtt-qos2,16,1,50kbit,5%,20ms,20,100.0,92.90001392364502,80.21832904556312,128.0,1765111047.2089322
mqtt-qos2,16,1,50kbit,5%,100ms,100,100.0,305.400013923645,1.349924877826473,128.0,1765111067.1246169
mqtt-qos2,16,1,50kbit,5%,500ms,500,100.0,4072.0999717712402,1310.1899244683043,128.0,1765111089.07846
mqtt-qos2,16,1,50kbit,10%,0ms,0,100.0,693.7999963760376,1162.3876098450628,128.0,1765111109.686014
mqtt-qos2,16,1,50kbit,10%,20ms,20,100.0,139.90001678466797,120.15953794193463,128.0,1765111129.325275
mqtt-qos2,16,1,50kbit,10%,100ms,100,100.0,651.0999917984009,505.22764448640226,128.0,1765111149.2644439
mqtt-qos2,16,1,50kbit,10%,500ms,500,100.0,4686.599946022034,1878.8761011625272,128.0,1765111203.121176
mqtt-qos2,16,1,100kbit,0%,0ms,0,100.0,1.900029182434082,0.994402143106063,128.0,1765111222.7768772
mqtt-qos2,16,1,100kbit,0%,20ms,20,100.0,65.20001888275146,1.6193608466819231,128.0,1765111242.5089438
