Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
mqtt-qos1,16,1,1mbit,1%,500ms,500,100.0,772.8000164031982,372.6210068450354,128.0,1765112015.850687
mqtt-qos1,16,1,1mbit,5%,0ms,0,100.0,2.1000146865844727,1.370342794892231,128.0,1765112035.475623
mqtt-qos1,16,1,1mbit,5%,20ms,20,100.0,22.999954223632812,1.8856359564738463,128.0,1765112055.167021
mqtt-qos1,16,1,1mbit,5%,100ms,100,100.0,102.90002822875977,1.1972295877019143,128.0,1765112075.204107
mqtt-qos1,16,1,1mbit,5%,500ms,500,100.0,1099.0000247955322,990.0938975728465,128.0,1765112096.5776482
mqtt-qos1,16,1,1mbit,10%,0ms,0,100.0,1.3000011444091797,1.2516552660630431,128.0,1765112116.253818
mqtt-qos1,16,1,1mbit,10%,20ms,20,100.0,71.59998416900635,102.99319064611788,128.0,1765112135.7692218
mqtt-qos1,16,1,1mbit,10%,100ms,100,100.0,260.1999521255493,312.7515919831451,128.0,1765112156.3164742
mqtt-qos1,16,1,1mbit,10%,500ms,500,100.0,510.4999780654907,3.2403357846303953,128.0,1765112178.0094678
mqtt-qos1,16,10,50kbit,0%,0ms,0,100.0,0.9699892997741699,0.8221044639150764,1280.0,1765112197.82797
mqtt-qos1,16,10,50kbit,0%,20ms,20,100.0,22.05998659133911,1.4342210105505875,1280.0,1765112217.739891
mqtt-qos1,16,10,50kbit,0%,100ms,100,100.0,227.87001848220825,55.59079828311986,1280.0,1765112237.996726
