Protocol,Size,Rate,Bandwidth,Loss,ConfigDelay_ms,Sent,Received,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps
mqtt,128,1,250kbit,10%,500,10,10,100.0,1528.9479494094849,918.2072202443434,1024.0
mqtt,128,1,1mbit,0%,0,10,10,100.0,4.4620513916015625,0.4279550226039625,1024.0
mqtt,128,1,1mbit,0%,20,10,10,100.0,32.32603073120117,17.915910439290936,1024.0
mqtt,128,1,1mbit,0%,100,10,10,100.0,124.44896697998048,65.33808518195171,1024.0
mqtt,128,1,1mbit,0%,500,10,10,100.0,750.338888168335,285.3873450110906,1024.0
mqtt,128,1,1mbit,1%,0,10,10,100.0,4.254412651062012,0.5954884465621773,1024.0
mqtt,128,1,1mbit,1%,20,10,10,100.0,31.07612133026123,15.657259641429333,1024.0
mqtt,128,1,1mbit,1%,100,10,10,100.0,187.71755695343015,186.06855953040187,1024.0
mqtt,128,1,1mbit,1%,500,10,10,100.0,735.9421491622925,352.8799249897306,1024.0
mqtt,128,1,1mbit,5%,0,10,10,100.0,4.0953874588012695,0.3104276238481531,1024.0
mqtt,128,1,1mbit,5%,20,10,10,100.0,56.91330432891846,81.28784959640662,1024.0
mqtt,128,1,1mbit,5%,100,10,10,100.0,128.01687717437744,74.85387154651563,1024.0
mqtt,128,1,1mbit,5%,500,10,10,100.0,649.5218753814697,330.3556616486726,1024.0
mqtt,128,1,1mbit,10%,0,10,10,100.0,25.490283966064453,66.09317499935361,1024.0
mqtt,128,1,1mbit,10%,20,10,10,100.0,58.35585594177246,83.02699192563948,1024.0
mqtt,128,1,1mbit,10%,100,10,10,100.0,263.3866548538208,307.5652523129619,1024.0
mqtt,128,1,1mbit,10%,500,10,10,100.0,1285.984706878662,917.661191270526,1024.0
mqtt,128,1,0,0%,0,10,10,100.0,1.4559507369995115,0.4667415007993782,1024.0
mqtt,128,1,0,0%,20,10,10,100.0,1.6356706619262695,0.5629039062013607,1024.0
mqtt,128,1,0,0%,100,10,10,100.0,1.2216806411743164,0.4527426797455015,1024.0
mqtt,128,1,0,0%,500,10,10,100.0,1.409745216369629,0.6030564025471783,1024.0
mqtt,128,1,0,1%,0,10,10,100.0,1.5717506408691406,0.4960475787594468,1024.0
mqtt,128,1,0,1%,20,10,10,100.0,1.733851432800293,0.7438452751217569,1024.0
mqtt,128,1,0,1%,100,10,10,100.0,1.6306638717651367,0.694408074385481,1024.0
mqtt,128,1,0,1%,500,10,10,100.0,1.3615846633911133,0.5911730264718091,1024.0
mqtt,128,1,0,5%,0,10,10,100.0,1.5163421630859375,0.4954095212792835,1024.0
mqtt,128,1,0,5%,20,10,10,100.0,1.5254735946655271,0.4772577292035189,1024.0
mqtt,128,1,0,5%,100,10,10,100.0,1.7380714416503906,0.6272360498308599,1024.0
mqtt,128,1,0,5%,500,10,10,100.0,1.6530275344848633,0.6114797282996532,1024.0
mqtt,128,1,0,10%,0,10,10,100.0,1.4820098876953125,0.479319982989362,1024.0
mqtt,128,1,0,10%,20,10,10,100.0,1.7308473587036133,0.5655782314450709,1024.0
mqtt,128,1,0,10%,100,10,10,100.0,1.5510797500610352,0.467132559972895,1024.0
mqtt,128,1,0,10%,500,10,10,100.0,1.4281034469604492,0.5444101511693189,1024.0
mqtt,128,10,50kbit,0%,0,100,100,100.0,39.20241355895996,5.4596863355350385,10240.0
mqtt,128,10,50kbit,0%,20,100,100,100.0,60.24940013885498,16.186750024688013,10240.0
mqtt,128,10,50kbit,0%,100,100,100,100.0,327.60061264038086,85.94494951376593,10240.0
mqtt,128,10,50kbit,0%,500,100,100,100.0,1244.983868598938,344.5252327377701,10240.0
mqtt,128,10,50kbit,1%,0,100,100,100.0,46.61644458770752,40.69781958318787,10240.0
mqtt,128,10,50kbit,1%,20,100,100,100.0,99.51996564865112,88.33389734406624,10240.0
mqtt,128,10,50kbit,1%,100,100,100,100.0,339.16106700897217,93.37008221096907,10240.0
mqtt,128,10,50kbit,1%,500,100,100,100.0,1277.8647017478943,344.3760396527636,10240.0
mqtt,128,10,50kbit,5%,0,100,100,100.0,78.24849843978882,85.78054342918949,10240.0
mqtt,128,10,50kbit,5%,20,100,100,100.0,136.24377250671387,130.02804275488447,10240.0
mqtt,128,10,50kbit,5%,100,100,100,100.0,579.6321797370911,410.34680239688134,10240.0
mqtt,128,10,50kbit,5%,500,100,92,92.0,1230.2949661793916,337.53721158873185,9420.8
mqtt,128,10,50kbit,10%,0,100,100,100.0,337.0143175125122,396.543921902897,10240.0
mqtt,128,10,50kbit,10%,20,100,100,100.0,901.0732626914978,880.7961413462817,10240.0
mqtt,128,10,50kbit,10%,100,100,100,100.0,599.4440531730652,396.06839458821366,10240.0
mqtt,128,10,50kbit,10%,500,100,100,100.0,1706.5252566337583,630.678868638674,10240.0
mqtt,128,10,100kbit,0%,0,100,100,100.0,20.729293823242188,2.49452668392366,10240.0
mqtt,128,10,100kbit,0%,20,100,100,100.0,42.57544755935669,9.46384319998937,10240.0
mqtt,128,10,100kbit,0%,100,100,100,100.0,260.88860988616943,72.2794517101267,10240.0
mqtt,128,10,100kbit,0%,500,100,100,100.0,1141.9816422462463,332.59340483422824,10240.0
mqtt,128,10,100kbit,1%,0,100,100,100.0,21.139695644378666,2.554122305631451,10240.0
mqtt,128,10,100kbit,1%,20,100,100,100.0,55.6270432472229,52.53668826115523,10240.0
mqtt,128,10,100kbit,1%,100,100,100,100.0,266.45496368408203,76.25745003983435,10240.0
mqtt,128,10,100kbit,1%,500,100,100,100.0,1152.637755870819,326.503223124579,10240.0
mqtt,128,10,100kbit,5%,0,100,100,100.0,83.3524751663208,177.227729445929,10240.0
mqtt,128,10,100kbit,5%,20,100,100,100.0,109.26596879959106,146.48412384113882,10240.0
mqtt,128,10,100kbit,5%,100,100,100,100.0,465.40059328079224,288.01459673299,10240.0
mqtt,128,10,100kbit,5%,500,100,100,100.0,1209.9653720855713,384.7190149979126,10240.0
mqtt,128,10,100kbit,10%,0,100,100,100.0,335.5678200721741,465.2730458628937,10240.0
mqtt,128,10,100kbit,10%,20,100,100,100.0,329.9505686759949,347.98130670620725,10240.0
mqtt,128,10,100kbit,10%,100,100,100,100.0,385.4769563674927,255.9499879133772,10240.0
mqtt,128,10,100kbit,10%,500,100,92,92.0,1157.248486643252,311.5435031564301,9420.8
mqtt,128,10,250kbit,0%,0,100,108,108.0,532.3937667740715,1857.2332710565008,11059.2
mqtt,128,10,250kbit,0%,20,100,100,100.0,32.04388380050659,8.230233146873848,10240.0
mqtt,128,10,250kbit,0%,100,100,100,100.0,230.01644134521484,66.02087056531741,10240.0
mqtt,128,10,250kbit,0%,500,100,100,100.0,1073.7334275245669,313.6210835965205,10240.0
mqtt,128,10,250kbit,1%,0,100,100,100.0,13.584222793579102,26.797325934981263,10240.0
mqtt,128,10,250kbit,1%,20,100,100,100.0,37.30068922042847,25.39258464828714,10240.0
mqtt,128,10,250kbit,1%,100,100,100,100.0,231.0308861732483,65.93316426599678,10240.0
mqtt,128,10,250kbit,1%,500,100,100,100.0,1108.9285898208618,313.8069021779129,10240.0
mqtt,128,10,250kbit,5%,0,100,100,100.0,66.87919616699219,104.86387865132224,10240.0
mqtt,128,10,250kbit,5%,20,100,100,100.0,59.362971782684326,72.74553760668181,10240.0
mqtt,128,10,250kbit,5%,100,100,100,100.0,764.8878240585327,605.4832160728054,10240.0
mqtt,128,10,250kbit,5%,500,100,100,100.0,1228.3418035507202,567.2575704732075,10240.0
mqtt,128,10,250kbit,10%,0,100,100,100.0,234.26363706588745,387.3252499848845,10240.0
mqtt,128,10,250kbit,10%,20,100,100,100.0,454.1580605506897,499.7136317125147,10240.0
mqtt,128,10,250kbit,10%,100,100,100,100.0,1045.2026104927063,772.1068267095185,10240.0
mqtt,128,10,250kbit,10%,500,100,100,100.0,1058.9172959327698,315.3828323237396,10240.0
mqtt,128,10,1mbit,0%,0,100,100,100.0,3.9888453483581543,0.3646123724258317,10240.0
mqtt,128,10,1mbit,0%,20,100,100,100.0,27.806005477905273,6.2955704643807,10240.0
mqtt,128,10,1mbit,0%,100,100,100,100.0,210.7436752319336,68.05191962265403,10240.0
mqtt,128,10,1mbit,0%,500,100,100,100.0,993.352792263031,298.8953660197541,10240.0
mqtt,128,10,1mbit,1%,0,100,100,100.0,7.465691566467285,24.444830421593387,10240.0
mqtt,128,10,1mbit,1%,20,100,100,100.0,30.075252056121823,24.23297964239389,10240.0
mqtt,128,10,1mbit,1%,100,100,100,100.0,323.76864433288574,208.6602640946025,10240.0
mqtt,128,10,1mbit,1%,500,100,100,100.0,1053.5574388504028,300.9764410930628,10240.0
mqtt,128,10,1mbit,5%,0,100,100,100.0,28.567662239074707,58.82421005983003,10240.0
mqtt,128,10,1mbit,5%,20,100,100,100.0,97.67538785934448,135.22306997346112,10240.0
mqtt,128,10,1mbit,5%,100,100,100,100.0,291.70437574386597,189.6035673371944,10240.0
mqtt,128,10,1mbit,5%,500,100,100,100.0,1040.7517075538635,302.56443464741267,10240.0
mqtt,128,10,1mbit,10%,0,100,100,100.0,97.52995491027832,193.0556199666897,10240.0
mqtt,128,10,1mbit,10%,20,100,100,100.0,289.32902574539185,394.09853059764305,10240.0
mqtt,128,10,1mbit,10%,100,100,100,100.0,494.5271944999695,355.2357591715112,10240.0
mqtt,128,10,1mbit,10%,500,100,100,100.0,1830.1954889297483,1051.4577837620182,10240.0
mqtt,128,10,0,0%,0,100,100,100.0,1.3286209106445312,0.3704186465156758,10240.0
mqtt,128,10,0,0%,20,100,100,100.0,1.3787436485290527,0.3260632254957775,10240.0
mqtt,128,10,0,0%,100,100,100,100.0,1.388850212097168,0.3247720524151253,10240.0
mqtt,128,10,0,0%,500,100,100,100.0,1.383059024810791,0.3508197152380916,10240.0
mqtt,128,10,0,1%,0,100,100,100.0,1.3334989547729492,0.3786615188076885,10240.0
mqtt,128,10,0,1%,20,100,100,100.0,1.3541293144226074,0.4069120786137577,10240.0
mqtt,128,10,0,1%,100,100,100,100.0,1.4238786697387695,0.3694018241976237,10240.0
mqtt,128,10,0,1%,500,100,100,100.0,1.4264225959777832,1.0786787733164174,10240.0
mqtt,128,10,0,5%,0,100,100,100.0,1.3210678100585938,0.3464846761957898,10240.0
mqtt,128,10,0,5%,20,100,100,100.0,1.3257312774658203,0.3422189029873199,10240.0
mqtt,128,10,0,5%,100,100,100,100.0,1.3556647300720217,0.3982567565635972,10240.0
mqtt,128,10,0,5%,500,100,100,100.0,1.34016752243042,0.303780949853915,10240.0
mqtt,128,10,0,10%,0,100,100,100.0,1.4390158653259275,0.3452636371382389,10240.0
mqtt,128,10,0,10%,20,100,100,100.0,1.3431930541992188,0.374877880569132,10240.0
mqtt,128,10,0,10%,100,100,100,100.0,1.435708999633789,1.0326234066714006,10240.0
mqtt,128,10,0,10%,500,100,100,100.0,1.3355755805969238,0.3179946459050497,10240.0
mqtt,128,100,50kbit,0%,0,1000,644,64.4,3825.2555483616657,1968.3948614760864,65945.6
mqtt,128,100,50kbit,0%,20,1000,330,33.0,1966.118538018429,993.7833204522492,33792.0
mqtt,128,100,50kbit,0%,100,1000,696,69.6,3949.7979615611594,2074.3997951195834,71270.4
mqtt,128,100,50kbit,0%,500,1000,688,68.8,4207.378225964169,2023.7502866909983,70451.2
mqtt,128,100,50kbit,1%,0,1000,698,69.8,9184.887045434009,14901.042049721342,71475.2
mqtt,128,100,50kbit,1%,20,1000,656,65.60000000000001,6958.87364701527,14754.697968415763,67174.4
mqtt,128,100,50kbit,1%,100,1000,656,65.60000000000001,13525.811912446488,26621.347628901563,67174.4
mqtt,128,100,50kbit,1%,500,1000,667,66.7,7362.259803683325,16014.919254756587,68300.8
mqtt,128,100,50kbit,5%,0,1000,446,44.6,28357.76367689997,23763.83335240919,45670.4
mqtt,128,100,50kbit,5%,20,1000,650,65.0,5645.094224489652,2903.299998172681,66560.0
mqtt,128,100,50kbit,5%,100,1000,675,67.5,8011.766356009025,5017.633165638517,69120.0
mqtt,128,100,50kbit,5%,500,1000,587,58.7,5124.779638277408,2195.127493285799,60108.8
mqtt,128,100,50kbit,10%,0,1000,1343,134.3,23322.102492723727,22937.23759969209,137523.2
mqtt,128,100,50kbit,10%,20,1000,1065,106.5,17772.000953289265,16224.395131060188,109056.0
mqtt,128,100,50kbit,10%,100,1000,824,82.39999999999999,9746.54695507392,9620.062706432323,84377.6
mqtt,128,100,50kbit,10%,500,1000,879,87.9,18915.606456947546,17907.9629976638,90009.6
mqtt,128,100,100kbit,0%,0,1000,1386,138.6,12052.271304364502,15810.511258106517,141926.4
mqtt,128,100,100kbit,0%,20,1000,1000,100.0,203.06290912628177,35.456766406114134,102400.0
mqtt,128,100,100kbit,0%,100,1000,1000,100.0,292.5592408180237,35.43349069677498,102400.0
mqtt,128,100,100kbit,0%,500,1000,1000,100.0,769.941154718399,50.94727835426331,102400.0
mqtt,128,100,100kbit,1%,0,1000,1000,100.0,239.10249161720276,43.32241047931153,102400.0
mqtt,128,100,100kbit,1%,20,1000,1000,100.0,236.1459822654724,62.40743989723695,102400.0
mqtt,128,100,100kbit,1%,100,1000,1000,100.0,365.9279718399048,96.3566236695099,102400.0
mqtt,128,100,100kbit,1%,500,1000,1000,100.0,807.2054162025452,48.767394208054014,102400.0
mqtt,128,100,100kbit,5%,0,1000,1000,100.0,426.40832114219666,169.43203899494094,102400.0
mqtt,128,100,100kbit,5%,20,1000,1000,100.0,412.5388569831848,104.36521496968106,102400.0
mqtt,128,100,100kbit,5%,100,1000,1000,100.0,1001.6279637813568,396.9458426957574,102400.0
mqtt,128,100,100kbit,5%,500,1000,1000,100.0,1536.5389046669006,511.21169987809145,102400.0
mqtt,128,100,100kbit,10%,0,1000,1000,100.0,417.16094994544983,163.64653743694134,102400.0
mqtt,128,100,100kbit,10%,20,1000,1000,100.0,729.9243783950806,257.7550430829946,102400.0
mqtt,128,100,100kbit,10%,100,1000,1000,100.0,1000.7807338237762,362.83292150177755,102400.0
mqtt,128,100,100kbit,10%,500,1000,923,92.3,2347.368635826483,1062.825429604684,94515.2
mqtt,128,100,250kbit,0%,0,1000,1000,100.0,13.0629563331604,4.482635988450977,102400.0
mqtt,128,100,250kbit,0%,20,1000,1000,100.0,109.65579199790956,31.42964547717355,102400.0
mqtt,128,100,250kbit,0%,100,1000,1000,100.0,214.3642380237579,40.33258739225631,102400.0
mqtt,128,100,250kbit,0%,500,1000,1000,100.0,624.486715555191,61.00753884665251,102400.0
mqtt,128,100,250kbit,1%,0,1000,1000,100.0,44.07155251502991,58.83632231424065,102400.0
mqtt,128,100,250kbit,1%,20,1000,1000,100.0,108.55165100097656,31.200093833399617,102400.0
mqtt,128,100,250kbit,1%,100,1000,1000,100.0,222.49140429496765,59.79257119420956,102400.0
mqtt,128,100,250kbit,1%,500,1000,1000,100.0,713.1936318874359,282.12740916139876,102400.0
mqtt,128,100,250kbit,5%,0,1000,1000,100.0,85.48201274871826,74.97269040988839,102400.0
mqtt,128,100,250kbit,5%,20,1000,1000,100.0,135.32798409461975,75.51249374846195,102400.0
mqtt,128,100,250kbit,5%,100,1000,1000,100.0,435.7045414447784,332.9015280905961,102400.0
mqtt,128,100,250kbit,5%,500,1000,990,99.0,1544.2064227479875,1002.8205911008216,101376.0
mqtt,128,100,250kbit,10%,0,1000,1000,100.0,992.122342824936,1157.8134564629588,102400.0
mqtt,128,100,250kbit,10%,20,1000,1000,100.0,187.12136101722717,104.88029966555574,102400.0
mqtt,128,100,250kbit,10%,100,1000,1000,100.0,919.4391932487488,1146.841824377748,102400.0
mqtt,128,100,250kbit,10%,500,1000,1000,100.0,1008.385401248932,455.7993614574139,102400.0
mqtt,128,100,1mbit,0%,0,1000,1000,100.0,3.788336992263794,1.8046197965770352,102400.0
mqtt,128,100,1mbit,0%,20,1000,1000,100.0,66.14604711532593,24.829301635778613,102400.0
mqtt,128,100,1mbit,0%,100,1000,1000,100.0,171.39455699920654,37.65814976187022,102400.0
mqtt,128,100,1mbit,0%,500,1000,1000,100.0,587.5541269779205,56.903730740894055,102400.0
mqtt,128,100,1mbit,1%,0,1000,1000,100.0,19.358582496643063,36.40103777972279,102400.0
mqtt,128,100,1mbit,1%,20,1000,1000,100.0,70.86038613319397,35.13949633089121,102400.0
mqtt,128,100,1mbit,1%,100,1000,1000,100.0,184.14712476730347,55.81757935525398,102400.0
mqtt,128,100,1mbit,1%,500,1000,1000,100.0,716.5951652526855,292.14423251004337,102400.0
mqtt,128,100,1mbit,5%,0,1000,1000,100.0,56.51220512390137,63.705444329736416,102400.0
mqtt,128,100,1mbit,5%,20,1000,1000,100.0,105.0928692817688,89.33342991212355,102400.0
mqtt,128,100,1mbit,5%,100,1000,1000,100.0,219.34069967269895,127.00412249678568,102400.0
mqtt,128,100,1mbit,5%,500,1000,1000,100.0,1284.7564444541931,588.6974710695213,102400.0
mqtt,128,100,1mbit,10%,0,1000,1000,100.0,122.52230286598206,149.98927005945183,102400.0
mqtt,128,100,1mbit,10%,20,1000,737,73.7,2642.3883628974613,3044.4881661712975,75468.8
mqtt,128,100,1mbit,10%,100,1000,1000,100.0,1435.9262609481812,1354.4707801503844,102400.0
mqtt,128,100,1mbit,10%,500,1000,1000,100.0,1257.8873805999756,484.7167675369848,102400.0
mqtt,128,100,0,0%,0,1000,1000,100.0,0.79638671875,1.4035174248100493,102400.0
mqtt,128,100,0,0%,20,1000,1000,100.0,0.767747163772583,1.2468093169838943,102400.0
mqtt,128,100,0,0%,100,1000,1000,100.0,0.7311882972717285,1.2640655484264656,102400.0
mqtt,128,100,0,0%,500,1000,1000,100.0,1.336183786392212,3.450223515795841,102400.0
mqtt,128,100,0,1%,0,1000,1000,100.0,1.0012664794921875,1.329063877904467,102400.0
mqtt,128,100,0,1%,20,1000,1000,100.0,0.8469946384429932,1.421481132875717,102400.0
mqtt,128,100,0,1%,100,1000,1000,100.0,0.9591395854949952,1.53654964596841,102400.0
mqtt,128,100,0,1%,500,1000,1000,100.0,0.8757920265197754,1.4301561780483392,102400.0
mqtt,128,100,0,5%,0,1000,1000,100.0,1.1408641338348389,1.5971825820832513,102400.0
mqtt,128,100,0,5%,20,1000,1000,100.0,1.2756407260894775,1.938172246214553,102400.0
mqtt,128,100,0,5%,100,1000,1000,100.0,1.364475965499878,1.453505851592138,102400.0
mqtt,128,100,0,5%,500,1000,1000,100.0,1.115752935409546,1.7649622384698076,102400.0
mqtt,128,100,0,10%,0,1000,1000,100.0,1.1096916198730469,1.5973528997005837,102400.0
mqtt,128,100,0,10%,20,1000,1000,100.0,1.1315443515777588,1.4476793335151978,102400.0
mqtt,128,100,0,10%,100,1000,1000,100.0,1.195295810699463,2.222407180200225,102400.0
mqtt,128,100,0,10%,500,1000,1000,100.0,0.8891897201538086,1.3704899389022724,102400.0
mqtt,1024,1,50kbit,0%,0,10,10,100.0,186.0255479812622,10.43130436726132,8192.0
mqtt,1024,1,50kbit,0%,20,10,10,100.0,209.78412628173828,24.38592854491261,8192.0
mqtt,1024,1,50kbit,0%,100,10,10,100.0,307.36634731292725,80.23060805392296,8192.0
mqtt,1024,1,50kbit,0%,500,10,10,100.0,1340.5813694000244,345.7474514906441,8192.0
mqtt,1024,1,50kbit,1%,0,10,10,100.0,223.43666553497312,121.56274563770302,8192.0
mqtt,1024,1,50kbit,1%,20,10,10,100.0,210.36887168884277,23.79930575724707,8192.0
mqtt,1024,1,50kbit,1%,100,10,10,100.0,311.1696481704712,74.44634025175344,8192.0
mqtt,1024,1,50kbit,1%,500,10,10,100.0,1293.261742591858,336.9779052918886,8192.0
mqtt,1024,1,50kbit,5%,0,10,10,100.0,188.2516860961914,13.81840187876739,8192.0
mqtt,1024,1,50kbit,5%,20,10,10,100.0,213.4072780609131,28.56586452121155,8192.0
mqtt,1024,1,50kbit,5%,100,10,10,100.0,504.9073219299316,345.8987810249032,8192.0
mqtt,1024,1,50kbit,5%,500,10,10,100.0,1297.2007989883425,345.47471405514585,8192.0
mqtt,1024,1,50kbit,10%,0,10,10,100.0,262.0690107345581,239.22134859493187,8192.0
mqtt,1024,1,50kbit,10%,20,10,10,100.0,354.11901473999023,242.70116130548317,8192.0
mqtt,1024,1,50kbit,10%,100,10,10,100.0,414.1221046447754,263.0203618489843,8192.0
mqtt,1024,1,50kbit,10%,500,10,10,100.0,1859.583759307861,968.5070968780748,8192.0
mqtt,1024,1,100kbit,0%,0,10,10,100.0,95.51889896392822,7.66114605242941,8192.0
mqtt,1024,1,100kbit,0%,20,10,10,100.0,123.17862510681152,20.5629694269022,8192.0
mqtt,1024,1,100kbit,0%,100,10,10,100.0,213.9237403869629,69.30063560200234,8192.0
mqtt,1024,1,100kbit,0%,500,10,10,100.0,1213.908934593201,372.0118678473333,8192.0
mqtt,1024,1,100kbit,1%,0,10,10,100.0,95.1758861541748,7.763215681219074,8192.0
mqtt,1024,1,100kbit,1%,20,10,10,100.0,122.25337028503418,25.378221561789832,8192.0
mqtt,1024,1,100kbit,1%,100,10,10,100.0,209.85336303710935,69.06226259547626,8192.0
mqtt,1024,1,100kbit,1%,500,10,10,100.0,1099.4784832000732,307.13883957870195,8192.0
mqtt,1024,1,100kbit,5%,0,10,10,100.0,145.76988220214844,162.787190683638,8192.0
mqtt,1024,1,100kbit,5%,20,10,10,100.0,150.41472911834717,102.32229847223525,8192.0
mqtt,1024,1,100kbit,5%,100,10,10,100.0,221.4160442352295,84.18811492322183,8192.0
mqtt,1024,1,100kbit,5%,500,10,10,100.0,1705.2367687225342,938.935660712901,8192.0
mqtt,1024,1,100kbit,10%,0,10,10,100.0,123.6830234527588,87.89931118507197,8192.0
mqtt,1024,1,100kbit,10%,20,10,10,100.0,121.92399501800536,22.975884574076886,8192.0
mqtt,1024,1,100kbit,10%,100,10,10,100.0,458.99810791015625,421.2923978922409,8192.0
mqtt,1024,1,100kbit,10%,500,10,10,100.0,1634.605693817139,993.5728657969764,8192.0
mqtt,1024,1,250kbit,0%,0,10,10,100.0,46.340084075927734,8.462530093034811,8192.0
mqtt,1024,1,250kbit,0%,20,10,10,100.0,68.83621215820312,16.842312928284745,8192.0
mqtt,1024,1,250kbit,0%,100,10,10,100.0,165.65182209014893,69.89826678422435,8192.0
mqtt,1024,1,250kbit,0%,500,10,10,100.0,1054.401469230652,266.4046219647433,8192.0
mqtt,1024,1,250kbit,1%,0,10,10,100.0,63.47639560699463,69.50533413143584,8192.0
mqtt,1024,1,250kbit,1%,20,10,10,100.0,66.15777015686035,15.365179039408956,8192.0
mqtt,1024,1,250kbit,1%,100,10,10,100.0,167.78509616851807,74.29892068257156,8192.0
mqtt,1024,1,250kbit,1%,500,10,10,100.0,721.0972309112549,300.69064401582676,8192.0
mqtt,1024,1,250kbit,5%,0,10,10,100.0,110.2299690246582,154.43740558030092,8192.0
mqtt,1024,1,250kbit,5%,20,10,10,100.0,124.45292472839355,140.8360078346865,8192.0
mqtt,1024,1,250kbit,5%,100,10,10,100.0,164.93451595306396,63.18714639281847,8192.0
mqtt,1024,1,250kbit,5%,500,10,10,100.0,1105.9103965759275,419.9873925853579,8192.0
mqtt,1024,1,250kbit,10%,0,10,10,100.0,65.25099277496338,73.41803106139906,8192.0
mqtt,1024,1,250kbit,10%,20,10,10,100.0,94.83485221862792,88.13657900446627,8192.0
mqtt,1024,1,250kbit,10%,100,10,10,100.0,215.92068672180176,182.12526042100416,8192.0
mqtt,1024,1,250kbit,10%,500,10,10,100.0,1088.459587097168,222.97946088516215,8192.0
mqtt,1024,1,1mbit,0%,0,10,10,100.0,14.521169662475586,2.000545063588816,8192.0
mqtt,1024,1,1mbit,0%,20,10,10,100.0,41.127681732177734,16.131181747063756,8192.0
mqtt,1024,1,1mbit,0%,100,10,10,100.0,131.7587375640869,65.73260150800846,8192.0
mqtt,1024,1,1mbit,0%,500,10,10,100.0,670.0336933135986,300.4490958295887,8192.0
mqtt,1024,1,1mbit,1%,0,10,10,100.0,13.782048225402832,1.851833577441698,8192.0
mqtt,1024,1,1mbit,1%,20,10,10,100.0,40.625596046447754,18.768104005632875,8192.0
mqtt,1024,1,1mbit,1%,100,10,10,100.0,137.22450733184814,68.76863831798228,8192.0
mqtt,1024,1,1mbit,1%,500,10,10,100.0,808.2260370254517,267.0478564832016,8192.0
mqtt,1024,1,1mbit,5%,0,10,10,100.0,57.724881172180176,138.73211795690457,8192.0
mqtt,1024,1,1mbit,5%,20,10,10,100.0,38.398146629333496,15.123122680665372,8192.0
mqtt,1024,1,1mbit,5%,100,10,10,100.0,138.895845413208,73.89703249216039,8192.0
mqtt,1024,1,1mbit,5%,500,10,10,100.0,1005.6004762649536,487.70717145595546,8192.0
mqtt,1024,1,1mbit,10%,0,10,10,100.0,34.18114185333252,66.93400736809296,8192.0
mqtt,1024,1,1mbit,10%,20,10,10,100.0,38.53740692138672,12.322781746003203,8192.0
mqtt,1024,1,1mbit,10%,100,10,10,100.0,288.85788917541504,293.3684192904996,8192.0
mqtt,1024,1,1mbit,10%,500,10,10,100.0,1521.7201709747314,1084.946497151756,8192.0
mqtt,1024,1,0,0%,0,10,10,100.0,1.7832517623901367,0.530857980560706,8192.0
mqtt,1024,1,0,0%,20,10,10,100.0,1.8349409103393557,0.5823697308708234,8192.0
mqtt,1024,1,0,0%,100,10,10,100.0,1.8000364303588867,0.565559240155223,8192.0
mqtt,1024,1,0,0%,500,10,10,100.0,1.9609928131103516,0.6301723124014553,8192.0
mqtt,1024,1,0,1%,0,10,10,100.0,1.9502639770507812,0.7203573528734506,8192.0
mqtt,1024,1,0,1%,20,10,10,100.0,1.7691850662231443,0.6287207505255735,8192.0
mqtt,1024,1,0,1%,100,10,10,100.0,1.8218994140625,0.6002441434245117,8192.0
mqtt,1024,1,0,1%,500,10,10,100.0,1.7788171768188477,0.6770134506726203,8192.0
mqtt,1024,1,0,5%,0,10,10,100.0,1.86767578125,0.6208624501100136,8192.0
mqtt,1024,1,0,5%,20,10,10,100.0,1.8618106842041016,0.5662263398974496,8192.0
mqtt,1024,1,0,5%,100,10,10,100.0,1.211094856262207,0.228239689884816,8192.0
mqtt,1024,1,0,5%,500,10,10,100.0,0.9966611862182616,0.3565737598269791,8192.0
mqtt,1024,1,0,10%,0,10,10,100.0,1.156759262084961,0.512842271386855,8192.0
mqtt,1024,1,0,10%,20,10,10,100.0,1.1557340621948242,0.3711095490133381,8192.0
mqtt,1024,1,0,10%,100,10,10,100.0,1.1954545974731443,0.5464539668651242,8192.0
mqtt,1024,1,0,10%,500,10,10,100.0,1.7311811447143557,0.6725915541334458,8192.0
mqtt,1024,10,50kbit,0%,0,100,76,76.0,2961.873553301159,1547.2481616332934,62259.2
mqtt,1024,10,50kbit,0%,20,100,76,76.0,3004.1520532808804,1535.8635399636112,62259.2
mqtt,1024,10,50kbit,0%,100,100,75,75.0,3092.015396753947,1539.6785081896228,61440.0
mqtt,1024,10,50kbit,0%,500,100,75,75.0,16389.708741505943,19293.893221807153,61440.0
mqtt,1024,10,50kbit,1%,0,100,83,83.0,13122.888803482056,17159.07453614768,67993.6
mqtt,1024,10,50kbit,1%,20,100,89,89.0,9762.82566852784,13661.445262640938,72908.8
mqtt,1024,10,50kbit,1%,100,100,75,75.0,9581.522045135498,16752.657403547302,61440.0
mqtt,1024,10,50kbit,1%,500,100,39,39.0,10865.297421430929,19463.70688266344,31948.8
mqtt,1024,10,50kbit,5%,0,100,122,122.0,27460.96337037009,26436.811495997008,99942.4
mqtt,1024,10,50kbit,5%,20,100,76,76.0,11775.07441922238,23302.4731929424,62259.2
mqtt,1024,10,50kbit,5%,100,100,89,89.0,14759.250402450562,20116.529499941094,72908.8
mqtt,1024,10,50kbit,5%,500,100,80,80.0,12730.082204937937,15692.79817318679,65536.0
mqtt,1024,10,50kbit,10%,0,100,99,99.0,9746.1260569216,12894.398222693468,81100.8
